DoctorID,Region,Specialization,Disease,Drug,NumPrescriptions
Doc_3226,Jaipur,General Physician,Stroke,Warfarin,445
Doc_3226,Jaipur,General Physician,Liver Disease,Silymarin,237
Doc_3226,Jaipur,General Physician,Cancer,Doxorubicin,242
Doc_3226,Jaipur,General Physician,Skin Infection,Mupirocin,263
Doc_3227,Hyderabad,Oncologist,Liver Disease,Tenofovir,57
Doc_3227,Hyderabad,Oncologist,Hypertension,Amlodipine,200
Doc_3227,Hyderabad,Oncologist,Heart Disease,Aspirin,181
Doc_3228,Hyderabad,Gastroenterologist,Heart Disease,Aspirin,313
Doc_3228,Hyderabad,Gastroenterologist,Stroke,Clopidogrel,162
Doc_3228,Hyderabad,Gastroenterologist,Cancer,Doxorubicin,57
Doc_3228,Hyderabad,Gastroenterologist,Asthma,Montelukast,272
Doc_3228,Hyderabad,Gastroenterologist,Diabetes,Insulin,325
Doc_3229,Hyderabad,Oncologist,Diabetes,Insulin,16
Doc_3229,Hyderabad,Oncologist,Heart Disease,Aspirin,186
Doc_3229,Hyderabad,Oncologist,Cancer,Cisplatin,308
Doc_3229,Hyderabad,Oncologist,Hypertension,Metoprolol,238
Doc_3230,Mumbai,Gastroenterologist,Diabetes,Metformin,200
Doc_3230,Mumbai,Gastroenterologist,Cancer,Cisplatin,115
Doc_3230,Mumbai,Gastroenterologist,Stroke,Alteplase,106
Doc_3230,Mumbai,Gastroenterologist,Asthma,Montelukast,73
Doc_3231,Chennai,Neurologist,Heart Disease,Atorvastatin,416
Doc_3231,Chennai,Neurologist,Hypertension,Amlodipine,128
Doc_3232,Hyderabad,Cardiologist,Stroke,Warfarin,415
Doc_3232,Hyderabad,Cardiologist,Cancer,Paclitaxel,110
Doc_3232,Hyderabad,Cardiologist,Hypertension,Metoprolol,132
Doc_3233,Hyderabad,General Physician,Stroke,Warfarin,167
Doc_3233,Hyderabad,General Physician,Diabetes,Metformin,158
Doc_3233,Hyderabad,General Physician,Liver Disease,Ursodeoxycholic Acid,378
Doc_3233,Hyderabad,General Physician,Cancer,Doxorubicin,13
Doc_3234,Ahmedabad,Endocrinologist,Hypertension,Metoprolol,77
Doc_3234,Ahmedabad,Endocrinologist,Stroke,Clopidogrel,260
Doc_3234,Ahmedabad,Endocrinologist,Diabetes,Metformin,45
Doc_3234,Ahmedabad,Endocrinologist,Asthma,Salbutamol,463
Doc_3235,Kolkata,Endocrinologist,Cancer,Paclitaxel,355
Doc_3235,Kolkata,Endocrinologist,Liver Disease,Tenofovir,278
Doc_3235,Kolkata,Endocrinologist,Skin Infection,Mupirocin,433
Doc_3235,Kolkata,Endocrinologist,Asthma,Montelukast,217
Doc_3236,Kolkata,Oncologist,Heart Disease,Aspirin,497
Doc_3237,Ahmedabad,General Physician,Stroke,Warfarin,343
Doc_3237,Ahmedabad,General Physician,Skin Infection,Amoxicillin,483
Doc_3238,Bangalore,Gastroenterologist,Stroke,Warfarin,210
Doc_3239,Pune,Cardiologist,Diabetes,Insulin,44
Doc_3239,Pune,Cardiologist,Stroke,Warfarin,372
Doc_3239,Pune,Cardiologist,Skin Infection,Amoxicillin,167
Doc_3239,Pune,Cardiologist,Cancer,Paclitaxel,125
Doc_3240,Pune,General Physician,Asthma,Montelukast,494
Doc_3240,Pune,General Physician,Diabetes,Insulin,206
Doc_3241,Ahmedabad,Neurologist,Liver Disease,Ursodeoxycholic Acid,360
Doc_3241,Ahmedabad,Neurologist,Heart Disease,Clopidogrel,425
Doc_3241,Ahmedabad,Neurologist,Cancer,Cisplatin,19
Doc_3242,Bangalore,Dermatologist,Cancer,Paclitaxel,144
Doc_3242,Bangalore,Dermatologist,Heart Disease,Aspirin,346
Doc_3242,Bangalore,Dermatologist,Liver Disease,Silymarin,215
Doc_3242,Bangalore,Dermatologist,Skin Infection,Clindamycin,313
Doc_3243,Bangalore,General Physician,Diabetes,Insulin,96
Doc_3243,Bangalore,General Physician,Stroke,Clopidogrel,306
Doc_3243,Bangalore,General Physician,Hypertension,Metoprolol,329
Doc_3244,Lucknow,General Physician,Heart Disease,Aspirin,20
Doc_3245,Ahmedabad,General Physician,Skin Infection,Mupirocin,300
Doc_3245,Ahmedabad,General Physician,Asthma,Salbutamol,428
Doc_3245,Ahmedabad,General Physician,Heart Disease,Clopidogrel,57
Doc_3246,Ahmedabad,Dermatologist,Asthma,Salbutamol,124
Doc_3246,Ahmedabad,Dermatologist,Liver Disease,Silymarin,227
Doc_3246,Ahmedabad,Dermatologist,Cancer,Paclitaxel,210
Doc_3247,Jaipur,Gastroenterologist,Asthma,Salbutamol,389
Doc_3247,Jaipur,Gastroenterologist,Liver Disease,Silymarin,287
Doc_3247,Jaipur,Gastroenterologist,Heart Disease,Aspirin,379
Doc_3247,Jaipur,Gastroenterologist,Skin Infection,Mupirocin,221
Doc_3247,Jaipur,Gastroenterologist,Cancer,Cisplatin,173
Doc_3248,Pune,Pulmonologist,Hypertension,Metoprolol,121
Doc_3248,Pune,Pulmonologist,Cancer,Cisplatin,129
Doc_3249,Bangalore,Gastroenterologist,Liver Disease,Ursodeoxycholic Acid,271
Doc_3249,Bangalore,Gastroenterologist,Diabetes,Insulin,131
Doc_3249,Bangalore,Gastroenterologist,Stroke,Alteplase,203
Doc_3249,Bangalore,Gastroenterologist,Asthma,Montelukast,433
Doc_3250,Jaipur,Pulmonologist,Cancer,Doxorubicin,11
Doc_3250,Jaipur,Pulmonologist,Diabetes,Metformin,151
Doc_3251,Chennai,Pulmonologist,Hypertension,Amlodipine,497
Doc_3251,Chennai,Pulmonologist,Diabetes,Insulin,444
Doc_3251,Chennai,Pulmonologist,Liver Disease,Ursodeoxycholic Acid,298
Doc_3251,Chennai,Pulmonologist,Stroke,Clopidogrel,368
Doc_3252,Mumbai,Pulmonologist,Hypertension,Amlodipine,157
Doc_3253,Jaipur,Dermatologist,Stroke,Clopidogrel,474
Doc_3253,Jaipur,Dermatologist,Hypertension,Losartan,365
Doc_3253,Jaipur,Dermatologist,Heart Disease,Clopidogrel,319
Doc_3253,Jaipur,Dermatologist,Diabetes,Insulin,250
Doc_3253,Jaipur,Dermatologist,Asthma,Budesonide,178
Doc_3254,Hyderabad,Endocrinologist,Liver Disease,Silymarin,426
Doc_3254,Hyderabad,Endocrinologist,Stroke,Warfarin,144
Doc_3254,Hyderabad,Endocrinologist,Asthma,Salbutamol,413
Doc_3254,Hyderabad,Endocrinologist,Hypertension,Metoprolol,460
Doc_3255,Hyderabad,Oncologist,Asthma,Montelukast,151
Doc_3255,Hyderabad,Oncologist,Heart Disease,Aspirin,455
Doc_3255,Hyderabad,Oncologist,Stroke,Warfarin,404
Doc_3256,Bangalore,Neurologist,Asthma,Salbutamol,221
Doc_3257,Ahmedabad,Neurologist,Cancer,Cisplatin,492
Doc_3257,Ahmedabad,Neurologist,Diabetes,Metformin,402
Doc_3257,Ahmedabad,Neurologist,Skin Infection,Clindamycin,104
Doc_3257,Ahmedabad,Neurologist,Hypertension,Amlodipine,437
Doc_3258,Ahmedabad,Endocrinologist,Cancer,Cisplatin,17
Doc_3258,Ahmedabad,Endocrinologist,Liver Disease,Silymarin,56
Doc_3258,Ahmedabad,Endocrinologist,Skin Infection,Amoxicillin,182
Doc_3259,Chennai,Cardiologist,Cancer,Doxorubicin,129
Doc_3259,Chennai,Cardiologist,Heart Disease,Clopidogrel,57
Doc_3260,Kolkata,Pulmonologist,Heart Disease,Atorvastatin,66
Doc_3260,Kolkata,Pulmonologist,Asthma,Montelukast,148
Doc_3261,Mumbai,Pulmonologist,Stroke,Clopidogrel,99
Doc_3262,Bangalore,Gastroenterologist,Heart Disease,Atorvastatin,398
Doc_3263,Mumbai,Neurologist,Heart Disease,Clopidogrel,438
Doc_3263,Mumbai,Neurologist,Hypertension,Amlodipine,397
Doc_3263,Mumbai,Neurologist,Asthma,Montelukast,48
Doc_3263,Mumbai,Neurologist,Liver Disease,Tenofovir,417
Doc_3263,Mumbai,Neurologist,Diabetes,Metformin,439
Doc_3264,Chennai,Cardiologist,Cancer,Paclitaxel,338
Doc_3264,Chennai,Cardiologist,Diabetes,Insulin,357
Doc_3265,Bangalore,Cardiologist,Asthma,Salbutamol,112
Doc_3266,Delhi,General Physician,Asthma,Montelukast,252
Doc_3267,Delhi,Endocrinologist,Cancer,Doxorubicin,481
Doc_3267,Delhi,Endocrinologist,Skin Infection,Amoxicillin,376
Doc_3268,Pune,Neurologist,Hypertension,Amlodipine,459
Doc_3268,Pune,Neurologist,Liver Disease,Silymarin,359
Doc_3268,Pune,Neurologist,Cancer,Paclitaxel,151
Doc_3269,Jaipur,Cardiologist,Cancer,Paclitaxel,405
Doc_3270,Mumbai,Endocrinologist,Hypertension,Losartan,384
Doc_3270,Mumbai,Endocrinologist,Liver Disease,Tenofovir,117
Doc_3270,Mumbai,Endocrinologist,Cancer,Doxorubicin,247
Doc_3270,Mumbai,Endocrinologist,Diabetes,Insulin,325
Doc_3270,Mumbai,Endocrinologist,Stroke,Clopidogrel,195
Doc_3271,Mumbai,Pulmonologist,Hypertension,Losartan,201
Doc_3271,Mumbai,Pulmonologist,Diabetes,Insulin,234
Doc_3272,Bangalore,Neurologist,Asthma,Budesonide,317
Doc_3273,Chennai,Cardiologist,Skin Infection,Clindamycin,180
Doc_3274,Ahmedabad,General Physician,Heart Disease,Clopidogrel,152
Doc_3274,Ahmedabad,General Physician,Diabetes,Glipizide,199
Doc_3275,Delhi,Oncologist,Heart Disease,Aspirin,303
Doc_3276,Mumbai,General Physician,Diabetes,Glipizide,472
Doc_3276,Mumbai,General Physician,Hypertension,Metoprolol,466
Doc_3276,Mumbai,General Physician,Skin Infection,Amoxicillin,211
Doc_3276,Mumbai,General Physician,Stroke,Alteplase,404
Doc_3277,Pune,Pulmonologist,Heart Disease,Atorvastatin,224
Doc_3277,Pune,Pulmonologist,Cancer,Doxorubicin,49
Doc_3277,Pune,Pulmonologist,Asthma,Montelukast,68
Doc_3277,Pune,Pulmonologist,Diabetes,Metformin,246
Doc_3278,Kolkata,General Physician,Cancer,Paclitaxel,329
Doc_3279,Pune,Cardiologist,Skin Infection,Clindamycin,496
Doc_3279,Pune,Cardiologist,Diabetes,Glipizide,235
Doc_3279,Pune,Cardiologist,Cancer,Cisplatin,63
Doc_3280,Chennai,Endocrinologist,Cancer,Doxorubicin,90
Doc_3281,Delhi,Cardiologist,Heart Disease,Atorvastatin,382
Doc_3281,Delhi,Cardiologist,Liver Disease,Tenofovir,267
Doc_3281,Delhi,Cardiologist,Asthma,Salbutamol,343
Doc_3281,Delhi,Cardiologist,Skin Infection,Amoxicillin,242
Doc_3281,Delhi,Cardiologist,Cancer,Cisplatin,458
Doc_3282,Mumbai,Pulmonologist,Heart Disease,Aspirin,367
Doc_3282,Mumbai,Pulmonologist,Diabetes,Metformin,60
Doc_3283,Kolkata,Neurologist,Stroke,Warfarin,36
Doc_3283,Kolkata,Neurologist,Hypertension,Losartan,85
Doc_3283,Kolkata,Neurologist,Cancer,Doxorubicin,15
Doc_3283,Kolkata,Neurologist,Liver Disease,Ursodeoxycholic Acid,89
Doc_3283,Kolkata,Neurologist,Diabetes,Glipizide,92
Doc_3284,Ahmedabad,Dermatologist,Asthma,Salbutamol,151
Doc_3284,Ahmedabad,Dermatologist,Skin Infection,Mupirocin,24
Doc_3284,Ahmedabad,Dermatologist,Heart Disease,Atorvastatin,195
Doc_3284,Ahmedabad,Dermatologist,Diabetes,Glipizide,146
Doc_3285,Kolkata,Oncologist,Diabetes,Metformin,198
Doc_3285,Kolkata,Oncologist,Heart Disease,Aspirin,395
Doc_3285,Kolkata,Oncologist,Liver Disease,Tenofovir,215
Doc_3285,Kolkata,Oncologist,Hypertension,Losartan,40
Doc_3286,Kolkata,General Physician,Skin Infection,Clindamycin,129
Doc_3286,Kolkata,General Physician,Diabetes,Glipizide,317
Doc_3286,Kolkata,General Physician,Asthma,Budesonide,196
Doc_3286,Kolkata,General Physician,Liver Disease,Tenofovir,61
Doc_3287,Chennai,Dermatologist,Cancer,Doxorubicin,317
Doc_3287,Chennai,Dermatologist,Asthma,Montelukast,20
Doc_3287,Chennai,Dermatologist,Heart Disease,Clopidogrel,270
Doc_3287,Chennai,Dermatologist,Liver Disease,Ursodeoxycholic Acid,408
Doc_3288,Pune,Cardiologist,Cancer,Paclitaxel,226
Doc_3289,Mumbai,General Physician,Liver Disease,Tenofovir,398
Doc_3290,Delhi,Oncologist,Diabetes,Glipizide,294
Doc_3290,Delhi,Oncologist,Cancer,Cisplatin,485
Doc_3290,Delhi,Oncologist,Skin Infection,Mupirocin,433
Doc_3290,Delhi,Oncologist,Heart Disease,Aspirin,46
Doc_3291,Lucknow,Neurologist,Cancer,Doxorubicin,108
Doc_3291,Lucknow,Neurologist,Liver Disease,Tenofovir,146
Doc_3291,Lucknow,Neurologist,Stroke,Clopidogrel,45
Doc_3291,Lucknow,Neurologist,Diabetes,Insulin,167
Doc_3291,Lucknow,Neurologist,Asthma,Salbutamol,284
Doc_3292,Kolkata,Oncologist,Diabetes,Metformin,257
Doc_3292,Kolkata,Oncologist,Liver Disease,Ursodeoxycholic Acid,159
Doc_3292,Kolkata,Oncologist,Hypertension,Amlodipine,409
Doc_3292,Kolkata,Oncologist,Heart Disease,Atorvastatin,129
Doc_3293,Bangalore,Gastroenterologist,Cancer,Paclitaxel,390
Doc_3293,Bangalore,Gastroenterologist,Heart Disease,Aspirin,266
Doc_3293,Bangalore,Gastroenterologist,Stroke,Clopidogrel,477
Doc_3293,Bangalore,Gastroenterologist,Diabetes,Insulin,267
Doc_3293,Bangalore,Gastroenterologist,Liver Disease,Tenofovir,294
Doc_3294,Delhi,Cardiologist,Heart Disease,Aspirin,142
Doc_3294,Delhi,Cardiologist,Diabetes,Insulin,357
Doc_3294,Delhi,Cardiologist,Hypertension,Losartan,210
Doc_3294,Delhi,Cardiologist,Skin Infection,Clindamycin,192
Doc_3294,Delhi,Cardiologist,Liver Disease,Silymarin,46
Doc_3295,Lucknow,Cardiologist,Diabetes,Metformin,42
Doc_3295,Lucknow,Cardiologist,Liver Disease,Ursodeoxycholic Acid,39
Doc_3295,Lucknow,Cardiologist,Heart Disease,Atorvastatin,43
Doc_3295,Lucknow,Cardiologist,Cancer,Paclitaxel,217
Doc_3295,Lucknow,Cardiologist,Asthma,Montelukast,317
Doc_3296,Chennai,Oncologist,Asthma,Budesonide,46
Doc_3296,Chennai,Oncologist,Stroke,Clopidogrel,217
Doc_3297,Ahmedabad,General Physician,Asthma,Salbutamol,149
Doc_3297,Ahmedabad,General Physician,Liver Disease,Silymarin,263
Doc_3298,Pune,Dermatologist,Cancer,Cisplatin,277
Doc_3298,Pune,Dermatologist,Stroke,Clopidogrel,342
Doc_3299,Bangalore,Oncologist,Liver Disease,Tenofovir,270
Doc_3299,Bangalore,Oncologist,Heart Disease,Aspirin,395
Doc_3299,Bangalore,Oncologist,Stroke,Warfarin,494
Doc_3299,Bangalore,Oncologist,Diabetes,Insulin,463
Doc_3299,Bangalore,Oncologist,Skin Infection,Amoxicillin,52
Doc_3300,Pune,Neurologist,Cancer,Paclitaxel,436
Doc_3300,Pune,Neurologist,Heart Disease,Clopidogrel,305
Doc_3301,Ahmedabad,Cardiologist,Liver Disease,Tenofovir,135
Doc_3301,Ahmedabad,Cardiologist,Diabetes,Metformin,27
Doc_3301,Ahmedabad,Cardiologist,Heart Disease,Clopidogrel,346
Doc_3302,Mumbai,Dermatologist,Hypertension,Amlodipine,15
Doc_3302,Mumbai,Dermatologist,Asthma,Montelukast,115
Doc_3302,Mumbai,Dermatologist,Cancer,Cisplatin,146
Doc_3302,Mumbai,Dermatologist,Stroke,Alteplase,175
Doc_3303,Ahmedabad,Neurologist,Stroke,Warfarin,291
Doc_3303,Ahmedabad,Neurologist,Skin Infection,Mupirocin,218
Doc_3304,Jaipur,Oncologist,Diabetes,Glipizide,414
Doc_3305,Chennai,Oncologist,Diabetes,Glipizide,238
Doc_3306,Delhi,Oncologist,Skin Infection,Mupirocin,471
Doc_3306,Delhi,Oncologist,Stroke,Warfarin,461
Doc_3306,Delhi,Oncologist,Heart Disease,Atorvastatin,202
Doc_3306,Delhi,Oncologist,Liver Disease,Silymarin,201
Doc_3307,Kolkata,Dermatologist,Hypertension,Metoprolol,207
Doc_3307,Kolkata,Dermatologist,Asthma,Montelukast,408
Doc_3307,Kolkata,Dermatologist,Diabetes,Insulin,206
Doc_3307,Kolkata,Dermatologist,Heart Disease,Atorvastatin,88
Doc_3308,Bangalore,Dermatologist,Diabetes,Glipizide,195
Doc_3308,Bangalore,Dermatologist,Hypertension,Metoprolol,473
Doc_3309,Kolkata,Dermatologist,Skin Infection,Clindamycin,155
Doc_3309,Kolkata,Dermatologist,Diabetes,Metformin,173
Doc_3309,Kolkata,Dermatologist,Stroke,Warfarin,446
Doc_3309,Kolkata,Dermatologist,Cancer,Cisplatin,199
Doc_3309,Kolkata,Dermatologist,Liver Disease,Ursodeoxycholic Acid,338
Doc_3310,Ahmedabad,Endocrinologist,Cancer,Cisplatin,95
Doc_3310,Ahmedabad,Endocrinologist,Skin Infection,Clindamycin,473
Doc_3310,Ahmedabad,Endocrinologist,Stroke,Alteplase,451
Doc_3310,Ahmedabad,Endocrinologist,Liver Disease,Tenofovir,275
Doc_3310,Ahmedabad,Endocrinologist,Heart Disease,Aspirin,112
Doc_3311,Kolkata,Dermatologist,Liver Disease,Ursodeoxycholic Acid,405
Doc_3312,Pune,Gastroenterologist,Skin Infection,Clindamycin,268
Doc_3312,Pune,Gastroenterologist,Diabetes,Insulin,307
Doc_3312,Pune,Gastroenterologist,Asthma,Salbutamol,30
Doc_3313,Bangalore,General Physician,Liver Disease,Ursodeoxycholic Acid,395
Doc_3313,Bangalore,General Physician,Stroke,Clopidogrel,290
Doc_3314,Hyderabad,Oncologist,Liver Disease,Ursodeoxycholic Acid,488
Doc_3314,Hyderabad,Oncologist,Hypertension,Losartan,421
Doc_3314,Hyderabad,Oncologist,Diabetes,Glipizide,325
Doc_3315,Hyderabad,Gastroenterologist,Hypertension,Losartan,230
Doc_3315,Hyderabad,Gastroenterologist,Stroke,Warfarin,434
Doc_3315,Hyderabad,Gastroenterologist,Heart Disease,Atorvastatin,180
Doc_3316,Ahmedabad,Pulmonologist,Liver Disease,Silymarin,497
Doc_3316,Ahmedabad,Pulmonologist,Hypertension,Amlodipine,401
Doc_3317,Mumbai,Cardiologist,Hypertension,Metoprolol,264
Doc_3318,Jaipur,Cardiologist,Asthma,Salbutamol,294
Doc_3318,Jaipur,Cardiologist,Diabetes,Glipizide,339
Doc_3318,Jaipur,Cardiologist,Liver Disease,Ursodeoxycholic Acid,62
Doc_3318,Jaipur,Cardiologist,Cancer,Doxorubicin,176
Doc_3318,Jaipur,Cardiologist,Hypertension,Losartan,223
Doc_3319,Hyderabad,Dermatologist,Skin Infection,Mupirocin,83
Doc_3319,Hyderabad,Dermatologist,Heart Disease,Atorvastatin,158
Doc_3319,Hyderabad,Dermatologist,Diabetes,Metformin,389
Doc_3319,Hyderabad,Dermatologist,Asthma,Budesonide,363
Doc_3319,Hyderabad,Dermatologist,Stroke,Warfarin,232
Doc_3320,Jaipur,Pulmonologist,Diabetes,Metformin,325
Doc_3320,Jaipur,Pulmonologist,Stroke,Alteplase,453
Doc_3321,Mumbai,Endocrinologist,Skin Infection,Amoxicillin,433
Doc_3321,Mumbai,Endocrinologist,Cancer,Doxorubicin,398
Doc_3321,Mumbai,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,126
Doc_3321,Mumbai,Endocrinologist,Diabetes,Metformin,438
Doc_3322,Ahmedabad,Endocrinologist,Cancer,Paclitaxel,490
Doc_3322,Ahmedabad,Endocrinologist,Skin Infection,Clindamycin,121
Doc_3322,Ahmedabad,Endocrinologist,Asthma,Montelukast,211
Doc_3322,Ahmedabad,Endocrinologist,Diabetes,Insulin,148
Doc_3323,Hyderabad,Neurologist,Asthma,Montelukast,69
Doc_3324,Pune,General Physician,Asthma,Budesonide,487
Doc_3324,Pune,General Physician,Cancer,Doxorubicin,128
Doc_3324,Pune,General Physician,Stroke,Warfarin,376
Doc_3324,Pune,General Physician,Liver Disease,Silymarin,424
Doc_3325,Kolkata,General Physician,Hypertension,Metoprolol,201
Doc_3325,Kolkata,General Physician,Stroke,Alteplase,444
Doc_3325,Kolkata,General Physician,Diabetes,Insulin,493
Doc_3325,Kolkata,General Physician,Cancer,Doxorubicin,225
Doc_3325,Kolkata,General Physician,Heart Disease,Clopidogrel,455
Doc_3326,Mumbai,Endocrinologist,Hypertension,Losartan,19
Doc_3327,Kolkata,Dermatologist,Diabetes,Glipizide,428
Doc_3327,Kolkata,Dermatologist,Cancer,Paclitaxel,434
Doc_3328,Bangalore,Cardiologist,Liver Disease,Ursodeoxycholic Acid,417
Doc_3329,Delhi,Gastroenterologist,Cancer,Doxorubicin,18
Doc_3330,Delhi,Cardiologist,Diabetes,Insulin,287
Doc_3330,Delhi,Cardiologist,Liver Disease,Ursodeoxycholic Acid,331
Doc_3330,Delhi,Cardiologist,Skin Infection,Clindamycin,414
Doc_3330,Delhi,Cardiologist,Stroke,Warfarin,208
Doc_3330,Delhi,Cardiologist,Heart Disease,Atorvastatin,178
Doc_3331,Mumbai,Oncologist,Stroke,Alteplase,338
Doc_3331,Mumbai,Oncologist,Liver Disease,Tenofovir,248
Doc_3331,Mumbai,Oncologist,Asthma,Salbutamol,484
Doc_3332,Delhi,Pulmonologist,Hypertension,Metoprolol,463
Doc_3332,Delhi,Pulmonologist,Liver Disease,Tenofovir,199
Doc_3332,Delhi,Pulmonologist,Heart Disease,Aspirin,119
Doc_3332,Delhi,Pulmonologist,Cancer,Doxorubicin,288
Doc_3333,Chennai,Neurologist,Skin Infection,Mupirocin,353
Doc_3333,Chennai,Neurologist,Cancer,Doxorubicin,204
Doc_3334,Kolkata,Dermatologist,Asthma,Montelukast,384
Doc_3334,Kolkata,Dermatologist,Stroke,Clopidogrel,110
Doc_3334,Kolkata,Dermatologist,Skin Infection,Mupirocin,256
Doc_3334,Kolkata,Dermatologist,Cancer,Paclitaxel,253
Doc_3334,Kolkata,Dermatologist,Hypertension,Losartan,363
Doc_3335,Mumbai,Cardiologist,Liver Disease,Silymarin,478
Doc_3335,Mumbai,Cardiologist,Skin Infection,Clindamycin,421
Doc_3335,Mumbai,Cardiologist,Hypertension,Amlodipine,145
Doc_3335,Mumbai,Cardiologist,Asthma,Budesonide,363
Doc_3336,Ahmedabad,Neurologist,Liver Disease,Silymarin,71
Doc_3337,Lucknow,Dermatologist,Diabetes,Glipizide,94
Doc_3337,Lucknow,Dermatologist,Liver Disease,Silymarin,370
Doc_3338,Jaipur,Gastroenterologist,Cancer,Doxorubicin,172
Doc_3339,Kolkata,General Physician,Liver Disease,Ursodeoxycholic Acid,306
Doc_3339,Kolkata,General Physician,Hypertension,Losartan,32
Doc_3339,Kolkata,General Physician,Stroke,Clopidogrel,497
Doc_3339,Kolkata,General Physician,Heart Disease,Aspirin,288
Doc_3339,Kolkata,General Physician,Skin Infection,Mupirocin,90
Doc_3340,Delhi,Oncologist,Stroke,Warfarin,110
Doc_3340,Delhi,Oncologist,Liver Disease,Silymarin,447
Doc_3340,Delhi,Oncologist,Hypertension,Losartan,203
Doc_3341,Jaipur,Oncologist,Liver Disease,Silymarin,212
Doc_3342,Mumbai,Neurologist,Heart Disease,Atorvastatin,165
Doc_3342,Mumbai,Neurologist,Stroke,Clopidogrel,317
Doc_3342,Mumbai,Neurologist,Asthma,Salbutamol,71
Doc_3342,Mumbai,Neurologist,Cancer,Paclitaxel,469
Doc_3342,Mumbai,Neurologist,Skin Infection,Amoxicillin,390
Doc_3343,Hyderabad,Gastroenterologist,Diabetes,Metformin,338
Doc_3344,Pune,General Physician,Cancer,Paclitaxel,95
Doc_3344,Pune,General Physician,Liver Disease,Tenofovir,365
Doc_3345,Bangalore,Pulmonologist,Liver Disease,Tenofovir,48
Doc_3346,Mumbai,Gastroenterologist,Hypertension,Losartan,71
Doc_3347,Jaipur,Pulmonologist,Stroke,Alteplase,241
Doc_3347,Jaipur,Pulmonologist,Cancer,Paclitaxel,89
Doc_3347,Jaipur,Pulmonologist,Heart Disease,Aspirin,48
Doc_3348,Mumbai,Cardiologist,Liver Disease,Tenofovir,473
Doc_3348,Mumbai,Cardiologist,Stroke,Clopidogrel,363
Doc_3348,Mumbai,Cardiologist,Skin Infection,Mupirocin,440
Doc_3349,Delhi,Pulmonologist,Skin Infection,Amoxicillin,477
Doc_3349,Delhi,Pulmonologist,Cancer,Paclitaxel,232
Doc_3350,Jaipur,Dermatologist,Liver Disease,Silymarin,337
Doc_3350,Jaipur,Dermatologist,Skin Infection,Amoxicillin,98
Doc_3350,Jaipur,Dermatologist,Stroke,Alteplase,429
Doc_3351,Ahmedabad,Neurologist,Cancer,Cisplatin,83
Doc_3352,Ahmedabad,Gastroenterologist,Skin Infection,Mupirocin,317
Doc_3353,Kolkata,Dermatologist,Asthma,Budesonide,83
Doc_3353,Kolkata,Dermatologist,Skin Infection,Clindamycin,192
Doc_3354,Pune,Gastroenterologist,Asthma,Budesonide,351
Doc_3354,Pune,Gastroenterologist,Heart Disease,Atorvastatin,276
Doc_3354,Pune,Gastroenterologist,Diabetes,Insulin,334
Doc_3354,Pune,Gastroenterologist,Hypertension,Metoprolol,250
Doc_3355,Jaipur,Endocrinologist,Heart Disease,Aspirin,150
Doc_3355,Jaipur,Endocrinologist,Skin Infection,Clindamycin,47
Doc_3355,Jaipur,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,271
Doc_3355,Jaipur,Endocrinologist,Cancer,Cisplatin,101
Doc_3356,Chennai,General Physician,Asthma,Montelukast,224
Doc_3356,Chennai,General Physician,Stroke,Clopidogrel,328
Doc_3356,Chennai,General Physician,Skin Infection,Clindamycin,195
Doc_3356,Chennai,General Physician,Liver Disease,Tenofovir,66
Doc_3357,Pune,Neurologist,Heart Disease,Atorvastatin,189
Doc_3357,Pune,Neurologist,Hypertension,Amlodipine,72
Doc_3357,Pune,Neurologist,Asthma,Budesonide,299
Doc_3358,Mumbai,Endocrinologist,Diabetes,Glipizide,128
Doc_3359,Hyderabad,Endocrinologist,Asthma,Budesonide,289
Doc_3360,Kolkata,Dermatologist,Skin Infection,Mupirocin,54
Doc_3360,Kolkata,Dermatologist,Asthma,Budesonide,371
Doc_3360,Kolkata,Dermatologist,Heart Disease,Atorvastatin,79
Doc_3361,Chennai,Dermatologist,Heart Disease,Aspirin,14
Doc_3361,Chennai,Dermatologist,Hypertension,Losartan,280
Doc_3362,Ahmedabad,Endocrinologist,Liver Disease,Tenofovir,465
Doc_3362,Ahmedabad,Endocrinologist,Stroke,Alteplase,453
Doc_3362,Ahmedabad,Endocrinologist,Skin Infection,Mupirocin,365
Doc_3363,Lucknow,Pulmonologist,Cancer,Doxorubicin,330
Doc_3363,Lucknow,Pulmonologist,Asthma,Montelukast,417
Doc_3364,Pune,Endocrinologist,Skin Infection,Clindamycin,42
Doc_3364,Pune,Endocrinologist,Liver Disease,Silymarin,314
Doc_3365,Pune,General Physician,Asthma,Salbutamol,173
